SessionDate,NumberInvited,NumberAttended,Numberof Donations,TotalBloodCollected,VenueLong,VenueLat,SurfaceTemperatureCelsius,RelativeHumidityPercent,SurfaceAirpressureKiloPascals,CloudCoveragePercent,ApparentTemperatureCelsius,WindSpeedKph,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph
2016-01-26,30,12,5,3,-1.8904,52.4862,4.1,76,95.9,1,-1.9,39.3,0.00254,4.1,0,69.8
2016-04-11,50,23,14,8,-0.0558,51.5176,17.6,56,101.6,0,17.6,10.2,0,17.6,0,25.2
2016-04-11,50,23,14,8,-0.0558,51.5176,18.8,50,101.5,0,18.8,12.2,0,18.8,0,29.3
2015-01-11,25,12,5,3,-0.0881,51.5413,24.3,37,101.1,46,24.3,8.8,0,24.3,0,28.8
2015-01-11,25,12,5,3,-0.0881,51.5413,23.9,38,101.1,53,23.9,7.9,0,23.9,0,29.5
2015-06-29,50,23,14,8,0.1354,51.5154,18.5,79,100.6,100,18.5,21,0,18.5,0,49.9
2015-06-29,50,23,14,8,0.1354,51.5154,18.3,80,100.6,100,18.3,20.9,0.00254,18.3,0,49.5
2015-10-01,40,23,14,8,-1.5491,53.8008,5.2,83,100.1,98,0.2,31.9,0,5.2,0,62.2
2016-05-05,115,78,58,33,-1.8904,52.4862,2.3,92,95.7,0,-2.8,24.2,0,2.3,0,79.6
2016-07-16,50,23,14,8,-1.5491,53.8008,2.8,96,95.8,78,2.8,4.2,0,2.8,0,38.5
2016-03-24,25,12,5,3,-2.5879,51.4545,7.6,77,102.3,78,4.1,22,0,7.6,0,27.9
2016-08-30,30,12,5,3,-2.2426,53.4808,7.8,79,99.5,100,6.3,8.8,0,7.8,0,24.3
2015-01-04,115,76,56,32,-3.1791,51.4816,10,86,101.1,100,5.8,44,0.047,10,0,57
2016-10-31,82,67,49,28,-0.0879,51.4992,3.6,85,99.2,99,-1.9,31.1,0.00254,3.6,0,57.8
2015-04-30,45,23,14,8,-1.5197,52.4068,16.9,55,98.2,0,16.9,18.8,0,16.9,0,38.6
2015-04-30,45,23,14,8,-1.5197,52.4068,17.1,56,98.2,0,17.1,18.4,0,17.1,0,50.7
2016-01-07,82,45,31,18,-2.2426,53.4808,9.1,96,98.7,100,5.5,28.7,0.00254,9.1,0,81.7
2017-01-03,35,20,11,6,-0.0881,51.5413,10.9,67,100.9,88,10.9,14.2,0.00254,10.9,0,42.9
2017-01-03,35,20,11,6,-0.0881,51.5413,10.9,66,100.8,35,10.9,14.5,0.019,10.9,0,43.8
2017-02-03,45,24,14,8,-1.8904,52.4862,7.5,94,98.8,100,5,14,0.024,7.5,0,49.4
2017-02-03,45,24,14,8,-1.8904,52.4862,8.7,90,98.8,99,6.4,14.8,0,8.7,0,50.3
2016-05-19,25,12,5,3,-1.5197,52.4068,16.4,66,99.9,82,16.4,7.5,0,16.4,0,40
2016-05-19,25,12,5,3,-1.5197,52.4068,17.3,63,99.9,86,17.3,7.6,0,17.3,0,38.5
2015-12-09,30,12,5,3,-2.2426,53.4808,2.4,90,97,100,-4.3,41.3,0.121,2.4,0.7,70.3
2016-01-03,40,23,14,8,-1.5197,52.4068,17,59,99.7,100,17,6.2,0,17,0,22.3
2016-01-03,40,23,14,8,-1.5197,52.4068,17.9,55,99.7,71,17.9,7.5,0,17.9,0,22.3
2016-04-19,40,23,14,8,-1.8904,52.4862,16,80,99.2,68,16,14.9,0,16,0,31.2
2016-04-19,40,23,14,8,-1.8904,52.4862,17.5,72,99.2,33,17.5,17.7,0,17.5,0,37.1
2015-07-01,30,12,5,3,-1.5491,53.8008,14.1,83,97.3,69,14.1,18.9,0.04,14.1,0,46.1
2015-07-01,30,12,5,3,-1.5491,53.8008,14,79,97.3,47,14,19.8,0.00254,14,0,56.3
2017-05-05,35,20,11,6,-1.5491,53.8008,4.8,85,98.1,74,2,12.1,0.00254,4.8,0,20.7
2016-03-30,115,78,58,33,-3.1791,51.4816,8.2,68,102.1,100,4.4,28.7,0,8.2,0,36.6
2017-03-21,35,20,11,6,-0.0879,51.4992,18.4,59,101.9,3,18.4,12.6,0,18.4,0,29.7
2017-03-21,35,20,11,6,-0.0879,51.4992,18.3,59,101.8,3,18.3,13.7,0,18.3,0,31.6
2016-08-03,26,67,49,28,-1.5491,53.8008,6.8,79,99.8,98,3.8,16.4,0,6.8,0,47.1
2016-08-03,26,67,49,28,-1.5491,53.8008,7.1,79,99.7,100,4,17.3,0,7.1,0,49.3
2017-03-29,35,20,11,6,-2.5879,51.4545,8.1,68,101.7,4,5.4,16.3,0.018,8.1,0,41.2
2015-09-01,50,23,14,8,-0.0879,51.4992,10.4,48,100.8,59,10.4,16.9,0,10.4,0,38.3
2015-09-01,50,23,14,8,-0.0879,51.4992,10,51,100.7,58,7.4,20.1,0,10,0,44.2
2015-12-13,30,12,5,3,-1.5491,53.8008,10.2,93,97.2,100,10.2,32.5,0.051,10.2,0,71.9
2016-07-11,40,23,14,8,-1.5491,53.8008,6,95,99.4,100,1.2,32.7,0.13,6,0,63.7
2015-02-09,50,23,14,8,-0.0881,51.5413,16.2,67,102.4,23,16.2,9,0,16.2,0,27.8
2015-02-09,50,23,14,8,-0.0881,51.5413,17.7,62,102.4,16,17.7,10.8,0,17.7,0,29.5
2016-08-08,18,20,11,6,-1.8904,52.4862,17.5,53,98.9,100,17.5,10.2,0,17.5,0,20.9
2016-08-08,18,20,11,6,-1.8904,52.4862,17.8,56,98.9,100,17.8,11,0,17.8,0,22.4
2016-11-13,30,12,5,3,-0.0558,51.5176,14.6,64,101.9,4,14.6,7.3,0,14.6,0,19
2016-11-13,30,12,5,3,-0.0558,51.5176,14.5,65,101.9,4,14.5,7.5,0,14.5,0,18.9
2016-11-25,115,78,58,33,-1.5491,53.8008,9.7,92,98,99,6.4,27.3,0.00254,9.7,0,70.1
2016-01-19,115,78,58,33,-1.5197,52.4068,8.4,60,99.5,0,4.9,25.3,0,8.4,0,62.3
2016-01-19,115,78,58,33,-1.5197,52.4068,8.7,59,99.5,0,5.2,26.5,0,8.7,0,57.2
2015-08-27,45,23,14,8,0.1354,51.5154,13.5,74,102.5,99,13.5,10.7,0,13.5,0,24.2
2015-08-27,45,23,14,8,0.1354,51.5154,13.2,78,102.4,97,13.2,10.4,0,13.2,0,23.1
2016-10-24,30,12,5,3,-0.0879,51.4992,22.1,51,100.9,0,22.1,10,0,22.1,0,34
2016-10-24,30,12,5,3,-0.0879,51.4992,21.9,53,100.8,0,21.9,8.8,0,21.9,0,42.2
2016-10-27,40,23,14,8,-1.5491,53.8008,7.4,58,99,98,7.4,2.8,0,7.4,0,30.3
2016-04-17,45,23,14,8,-1.8904,52.4862,8.6,75,100.5,36,6.9,10.7,0,8.6,0,22.8
2017-03-09,45,24,14,8,-0.0879,51.4992,10.8,75,102.8,0,10.8,20.5,0,10.8,0,39.4
2016-01-08,25,12,5,3,-1.5491,53.8008,8.1,67,101,1,7.2,6.4,0,8.1,0,37.8
2016-08-07,30,12,5,3,-0.0558,51.5176,18.5,60,101,25,18.5,7.5,0,18.5,0,22.2
2016-08-07,30,12,5,3,-0.0558,51.5176,18.5,60,100.9,12,18.5,8.8,0,18.5,0,22.9
2017-04-25,35,20,11,6,-1.5491,53.8008,7.8,82,100.2,100,6,10.2,0,7.8,0,56.5
2017-04-25,35,20,11,6,-1.5491,53.8008,9.2,80,100.2,100,8.3,7.1,0.00254,9.2,0,51.3
2016-10-19,115,78,58,33,-2.2426,53.4808,10.8,86,98.9,96,10.8,22.7,0,10.8,0,41.8
2017-03-28,0,0,0,0,-1.8904,52.4862,13.5,68,101.4,22,13.5,14.6,0,13.5,0,28.5
2015-08-08,45,24,14,8,-1.8904,52.4862,3.4,91,97.6,9,-2.5,34.7,0.00254,3.4,0,59.1
2015-04-30,22,18,10,6,-0.0558,51.5176,10.8,75,101.6,14,10.8,18.6,0,10.8,0,36.9
2016-08-15,26,67,49,28,-0.0879,51.4992,13.7,90,100.7,94,13.7,9.9,0.014,13.7,0,37.7
2016-03-25,200,144,110,63,-1.5197,52.4068,17.8,86,98.8,95,17.8,5.8,0.063,17.8,0,36.7
2016-03-25,200,144,110,63,-1.5197,52.4068,16.8,90,98.8,98,16.8,7,0.097,16.8,0,37.4
2017-07-26,35,20,11,6,-0.0558,51.5176,16.6,63,100.5,60,16.6,17,0,16.6,0,38.4
2017-07-26,35,20,11,6,-0.0558,51.5176,16.5,65,100.4,65,16.5,18.8,0,16.5,0,41.9
2016-10-14,35,20,11,6,-1.5197,52.4068,9.3,52,98.7,3,6.6,18.7,0,9.3,0,51
2017-01-29,35,20,11,6,-1.8904,52.4862,13.9,86,99.5,81,13.9,12.6,0.101,13.9,0,26.6
2015-08-09,50,23,14,8,-1.5197,52.4068,18.2,63,98.2,69,18.2,21.1,0,18.2,0,54.8
2015-08-09,50,23,14,8,-1.5197,52.4068,18.2,69,98.2,76,18.2,23.7,0.00254,18.2,0,58.8
2017-04-06,35,20,11,6,-0.0558,51.5176,10.4,83,100.1,52,10.4,4.2,0,10.4,0,26.1
2017-04-06,35,20,11,6,-0.0558,51.5176,12.9,73,100.2,32,12.9,4,0,12.9,0,35
2015-02-21,25,12,5,3,-2.2426,53.4808,19.3,65,99.7,75,19.3,16.9,0,19.3,0,34.6
2015-02-21,25,12,5,3,-2.2426,53.4808,20.2,62,99.6,100,20.2,15.4,0,20.2,0,32
2017-02-28,115,78,58,33,-1.8904,52.4862,9.2,96,96.9,100,5,37.8,0.116,9.2,0,75
2017-02-28,115,78,58,33,-1.8904,52.4862,9.7,96,97,100,5.8,36.7,0.106,9.7,0,72.8
2016-04-20,50,23,14,8,-2.5879,51.4545,14.7,83,101.3,85,14.7,22.9,0,14.7,0,30.1
2016-04-20,50,23,14,8,-2.5879,51.4545,14.8,85,101.4,100,14.8,19.3,0.00254,14.8,0,33.4
2016-04-05,45,23,14,8,0.1354,51.5154,24.6,41,101.6,24,24.6,6.6,0,24.6,0,32.5
2016-04-05,45,23,14,8,0.1354,51.5154,23.9,43,101.6,67,23.9,3.8,0,23.9,0,30.2
2015-04-20,115,78,58,33,-1.5491,53.8008,12.8,68,98.9,2,12.8,24.3,0.015,12.8,0,58.6
2015-04-20,115,78,58,33,-1.5491,53.8008,13.1,69,98.9,58,13.1,22,0.023,13.1,0,56.2
2015-07-02,45,23,14,8,-2.5879,51.4545,8.3,64,103.1,97,5.1,21.7,0,8.3,0,27.8
2015-07-31,45,23,14,8,-2.2426,53.4808,13.4,67,100,24,13.4,13.6,0,13.4,0,39.6
2015-07-31,45,23,14,8,-2.2426,53.4808,12.5,71,99.9,1,12.5,11.5,0,12.5,0,39.5
2017-04-20,115,78,58,33,-1.8904,52.4862,14.9,92,99.1,72,14.9,15.2,0.025,14.9,0,47.6
2017-04-20,115,78,58,33,-1.8904,52.4862,14.8,91,99.2,89,14.8,15.7,0.031,14.8,0,48.8
2015-11-12,60,55,39,22,-0.0558,51.5176,16.6,90,101.2,100,16.6,13.3,0.00254,16.6,0,29.4
2015-11-12,60,55,39,22,-0.0558,51.5176,16.9,87,101.2,100,16.9,14.3,0.00254,16.9,0,31.9
2015-11-28,200,144,110,63,-0.0558,51.5176,12.5,97,100.4,100,12.5,21.1,0.018,12.5,0,46
2015-11-28,200,144,110,63,-0.0558,51.5176,12.4,96,100.4,100,12.4,20.5,0.024,12.4,0,44.5
2016-12-09,115,78,58,33,-2.2426,53.4808,14.3,93,98.6,97,14.3,20.5,0.02,14.3,0,59.9
2016-12-09,115,78,58,33,-2.2426,53.4808,15,88,98.6,92,15,21.8,0.013,15,0,59.7
2017-01-17,200,144,110,63,-0.0881,51.5413,21.6,43,101.2,100,21.6,25.7,0,21.6,0,56
2017-01-17,200,144,110,63,-0.0881,51.5413,21.7,42,101.1,100,21.7,25.5,0,21.7,0,55.5
2015-12-27,45,23,14,8,-0.0558,51.5176,11.8,98,101.3,100,11.8,17.2,0.023,11.8,0,37.7
2015-12-27,45,23,14,8,-0.0558,51.5176,11.9,98,101.3,100,11.9,18.1,0.03,11.9,0,39.4
2017-02-01,82,67,49,28,0.1354,51.5154,6.3,77,99.8,95,1.4,33.4,0,6.3,0,63.7
2016-06-22,25,12,5,3,-3.1791,51.4816,16,80,101.4,97,16,19.3,0.019,16,0,24.8
2016-06-22,25,12,5,3,-3.1791,51.4816,16.1,83,101.4,99,16.1,19.5,0.00254,16.1,0,26.1
2017-03-05,115,78,58,33,-0.0558,51.5176,16.9,45,102.3,0,16.9,7.9,0,16.9,0,26.2
2017-03-05,115,78,58,33,-0.0558,51.5176,16.9,43,102.3,0,16.9,7.9,0,16.9,0,25.8
2015-07-23,45,37,25,14,-1.5491,53.8008,16.6,66,99.5,26,16.6,5.6,0,16.6,0,23
2015-07-23,45,37,25,14,-1.5491,53.8008,17.9,63,99.4,6,17.9,5.1,0,17.9,0,23.2
2015-06-09,45,23,14,8,-0.0879,51.4992,17.4,75,100.5,100,17.4,3.8,0,17.4,0,15.3
2015-06-09,45,23,14,8,-0.0879,51.4992,18.3,72,100.5,100,18.3,4,0,18.3,0,18.4
2017-01-05,30,12,5,3,-3.1791,51.4816,14.7,85,102.3,80,14.7,25.1,0,14.7,0,31.3
2017-01-05,30,12,5,3,-3.1791,51.4816,15,84,102.3,61,15,24.5,0,15,0,30.5
2016-10-11,115,78,58,33,-0.0881,51.5413,7.6,82,101.8,94,3.7,27.2,0,7.6,0,51.1
2015-06-03,25,12,5,3,-3.1791,51.4816,14.7,77,100.7,81,14.7,44.3,0.106,14.7,0,64.9
2015-06-03,25,12,5,3,-3.1791,51.4816,14.5,78,100.7,94,14.5,46.2,0.109,14.5,0,62.1
2015-01-19,200,144,110,63,-2.5879,51.4545,7.8,66,102.5,6,2.9,44.5,0,7.8,0,57.8
2016-01-10,82,65,47,27,-0.0558,51.5176,13,69,101.3,100,13,20.4,0,13,0,42.9
2016-08-12,115,78,58,33,-1.5491,53.8008,14.9,81,99.3,9,14.9,15,0.026,14.9,0,51.4
2016-08-12,115,78,58,33,-1.5491,53.8008,15.7,76,99.3,41,15.7,14.1,0.016,15.7,0,51.1
2015-06-18,50,23,14,8,-2.5879,51.4545,8.3,79,103.2,85,5.5,17.6,0,8.3,0,25.8
2016-08-21,45,24,14,8,-0.0879,51.4992,17.5,71,101.1,26,17.5,4.2,0,17.5,0,28.3
2016-08-21,45,24,14,8,-0.0879,51.4992,18.4,63,101,28,18.4,6.6,0,18.4,0,28.3
2016-02-19,40,23,14,8,-0.0879,51.4992,2.8,92,100.1,100,-0.7,13.7,0.00254,2.8,0,25.9
2016-04-20,82,67,49,28,-0.0881,51.5413,12.5,81,101.6,100,12.5,14.6,0.00254,12.5,0,31.4
2017-07-22,82,67,49,28,0.1354,51.5154,9.4,85,101.6,78,6.7,19.1,0,9.4,0,40.1
2015-11-30,30,12,5,3,-2.2426,53.4808,5.8,91,100.2,100,1.8,22.5,0.00254,5.8,0,37.3
2015-11-10,40,23,14,8,-2.5879,51.4545,9.7,72,102,97,5.2,46.5,0,9.7,0,60.3
2015-11-10,40,23,14,8,-2.5879,51.4545,9.5,69,102.1,50,4.9,47.5,0,9.5,0,61.7
2016-07-18,35,20,11,6,-0.0879,51.4992,5.1,81,99.4,94,0.9,23,0.015,5.1,0,45
2016-03-18,35,20,11,6,-1.5197,52.4068,8.7,98,99.2,100,8.3,4.9,0.034,8.7,0,28
2016-03-18,35,20,11,6,-1.5197,52.4068,8.2,98,99.2,100,6.7,9,0.073,8.2,0,17
2015-02-16,35,20,11,6,-1.5491,53.8008,11.2,86,100.6,10,11.2,9.4,0,11.2,0,27.4
2015-02-16,35,20,11,6,-1.5491,53.8008,12.6,78,100.6,3,12.6,11.2,0,12.6,0,24.3
2015-08-11,26,67,49,28,-1.5197,52.4068,4.3,95,99.3,33,1,14.4,0,4.3,0,79.5
2017-01-13,115,78,58,33,-2.5879,51.4545,11,85,102.5,96,11,34.4,0,11,0,43.7
2017-01-13,115,78,58,33,-2.5879,51.4545,10.9,85,102.5,100,10.9,34.2,0,10.9,0,43.5
2015-01-27,35,20,11,6,-2.2426,53.4808,9.6,80,99.5,98,7.1,18.2,0,9.6,0,65.5
2015-01-27,35,20,11,6,-2.2426,53.4808,9.2,82,99.5,99,6.8,16,0,9.2,0,62.4
2015-01-17,30,12,5,3,-1.5197,52.4068,6.7,85,100.3,100,4.8,9.6,0.00254,6.7,0,17.4
2016-03-28,45,23,14,8,-1.5197,52.4068,6.4,74,101.3,11,2.3,25.7,0,6.4,0,43.4
2015-07-26,82,67,49,28,-3.1791,51.4816,14.9,87,101.2,99,14.9,28.2,0.045,14.9,0,35.7
2015-07-26,82,67,49,28,-3.1791,51.4816,14.5,81,101.2,100,14.5,32.2,0.00254,14.5,0,41.2
2015-11-03,45,23,14,8,-2.2426,53.4808,9.2,84,98.2,28,5.3,33,0.016,9.2,0,82.3
2016-11-02,40,12,5,3,-1.5491,53.8008,5.6,95,100.2,99,2.6,14.5,0,5.6,0,24.6
2017-02-15,30,12,5,3,-1.8904,52.4862,7.2,85,99.2,99,5.7,8.1,0,7.2,0,50.3
2015-08-10,18,20,11,6,-2.2426,53.4808,10.3,93,101.4,100,10.3,10.1,0,10.3,0,48.3
2015-08-10,18,20,11,6,-2.2426,53.4808,12.1,88,101.4,100,12.1,11.1,0,12.1,0,47.4
2015-08-01,45,23,14,8,-1.5197,52.4068,7.6,87,99.6,12,5.4,12,0,7.6,0,29.8
2015-08-30,15,15,7,4,-0.0558,51.5176,11.2,95,101.3,99,11.2,19.3,0.00254,11.2,0,36.1
2015-03-08,82,67,49,28,-1.5491,53.8008,14.5,61,98,55,14.5,11.3,0,14.5,0,34.9
2015-03-08,82,67,49,28,-1.5491,53.8008,14.9,61,97.9,82,14.9,11.5,0,14.9,0,30.3
2016-02-04,25,12,5,3,-2.5879,51.4545,11.3,80,100.8,50,11.3,46,0.017,11.3,0,59.6
2016-10-14,35,20,11,6,-1.5197,52.4068,9.1,52,98.7,5,6.1,21.1,0,9.1,0,54.4
2017-02-10,200,144,110,63,-2.5879,51.4545,15.8,95,102.2,100,15.8,27.6,0.106,15.8,0,34.8
2017-02-10,200,144,110,63,-2.5879,51.4545,15.8,95,102.2,100,15.8,30.6,0.047,15.8,0,38.7
2015-09-25,25,20,11,6,-1.5491,53.8008,3,87,101.1,96,-1.1,17.4,0.00254,3,0,36.1
2015-02-27,200,144,110,63,-2.5879,51.4545,11.3,92,100.1,100,11.3,31.6,0.087,11.3,0,40.1
2015-02-27,200,144,110,63,-2.5879,51.4545,11.1,91,100,100,11.1,31.1,0.051,11.1,0,39.5
2015-04-01,45,9,2,1,-1.5197,52.4068,5.1,76,101,0,3.3,7.7,0,5.1,0,41.5
2016-08-31,40,29,18,10,-1.8904,52.4862,13.8,64,98.1,35,13.8,12.2,0,13.8,0,35.6
2016-08-31,40,29,18,10,-1.8904,52.4862,14.5,61,98,55,14.5,11.3,0,14.5,0,34.9
2017-05-28,82,67,49,28,-0.0881,51.5413,13.4,61,99.9,0,13.4,40.2,0.016,13.4,0,86.7
2017-05-28,82,67,49,28,-0.0881,51.5413,13.4,63,99.8,10,13.4,42.2,0,13.4,0,91.3
2016-12-01,82,42,29,17,-1.8904,52.4862,4.5,71,99,0,4.5,4.4,0,4.5,0,35.9
2016-03-09,30,12,5,3,-0.0558,51.5176,14.9,84,101.5,75,14.9,24.8,0,14.9,0,50
2016-11-17,60,55,39,22,-0.0881,51.5413,23.5,55,100.8,1,23.5,16.6,0,23.5,0,47.4
2016-11-17,60,55,39,22,-0.0881,51.5413,22.7,57,100.8,1,22.7,16.8,0,22.7,0,47
2017-07-25,35,20,11,6,-2.5879,51.4545,12.4,92,102.3,93,12.4,32.5,0,12.4,0,41
2017-05-15,45,24,14,8,-1.5197,52.4068,13.4,58,99.9,84,13.4,9.9,0,13.4,0,21.5
2017-05-15,45,24,14,8,-1.5197,52.4068,13.3,58,99.8,100,13.3,10,0,13.3,0,21.8
2016-04-24,200,144,110,63,-0.0881,51.5413,18.3,61,101.1,45,18.3,8.5,0.043,18.3,0,39.9
2016-04-24,200,144,110,63,-0.0881,51.5413,18.3,63,101.1,55,18.3,10.8,0.046,18.3,0,46.8
2015-12-17,115,78,58,33,-0.0881,51.5413,8,69,101.9,1,4.9,19.1,0,8,0,35.7
2017-06-09,30,12,5,3,-3.1791,51.4816,17.6,88,102.3,7,17.6,4.9,0,17.6,0,15.8
2017-06-09,30,12,5,3,-3.1791,51.4816,17.7,87,102.2,8,17.7,4.9,0,17.7,0,14.9
2017-02-05,35,20,11,6,-0.0881,51.5413,13.5,71,101.2,99,13.5,8.9,0.00254,13.5,0,30.3
2017-02-05,35,20,11,6,-0.0881,51.5413,13.2,77,101.2,97,13.2,7.3,0.00254,13.2,0,31.5
2017-07-25,30,12,5,3,-2.2426,53.4808,12.1,77,100.2,100,12.1,20.9,0,12.1,0,46.3
2017-07-25,30,12,5,3,-2.2426,53.4808,11.5,77,100.3,99,11.5,18.9,0,11.5,0,37.8
2017-04-23,115,78,58,33,-2.2426,53.4808,17.2,64,99.6,88,17.2,13.8,0,17.2,0,48.1
2017-04-23,115,78,58,33,-2.2426,53.4808,16.8,66,99.6,89,16.8,12.9,0,16.8,0,47.2
2017-06-27,200,144,110,63,-0.0879,51.4992,10,67,101.2,39,7.2,22,0,10,0,47.4
2017-06-27,200,144,110,63,-0.0879,51.4992,10.7,61,101.2,52,10.7,23.1,0,10.7,0,49.9
2015-08-31,26,67,49,28,-2.5879,51.4545,9.1,78,102.1,100,4.4,48.5,0,9.1,0,63.3
2015-08-31,26,67,49,28,-2.5879,51.4545,9.4,76,102.2,91,4.7,48.6,0,9.4,0,63.5
2016-02-29,40,23,14,8,-0.0558,51.5176,20.4,57,101.2,98,20.4,15.3,0,20.4,0,35
2016-02-29,40,23,14,8,-0.0558,51.5176,21.1,53,101.2,92,21.1,17.1,0,21.1,0,39
2017-01-07,82,67,49,28,-1.5491,53.8008,14,93,99.8,100,14,24.9,0.00254,14,0,50.1
2017-01-07,82,67,49,28,-1.5491,53.8008,14.3,93,99.8,100,14.3,24.7,0.00254,14.3,0,49.6
2016-06-02,200,144,110,63,-1.5197,52.4068,15.2,77,100,100,15.2,18.8,0,15.2,0,59.1
2016-06-02,200,144,110,63,-1.5197,52.4068,15.4,75,100,99,15.4,18.3,0,15.4,0,58.5
2016-12-07,150,87,65,37,-0.0879,51.4992,9.5,90,97.9,84,7.1,17.5,0.00254,9.5,0,36.4
2016-10-05,45,23,14,8,-2.5879,51.4545,10.1,67,101,100,10.1,54.4,0.00254,10.1,0,71.4
2016-06-26,40,23,14,8,-1.5197,52.4068,16,70,99.6,99,16,3.2,0,16,0,25.9
2016-06-26,40,23,14,8,-1.5197,52.4068,16.4,70,99.6,97,16.4,2.2,0,16.4,0,24.2
2015-11-16,60,55,39,22,-3.1791,51.4816,15.7,77,102,67,15.7,23.1,0,15.7,0,28.9
2015-11-16,60,55,39,22,-3.1791,51.4816,16.3,78,101.9,87,16.3,22.7,0,16.3,0,28.2
2017-05-25,45,24,14,8,-0.0879,51.4992,9.3,72,100.9,0,6.2,22.2,0,9.3,0,47.6
2016-05-20,35,20,11,6,-1.5491,53.8008,18,62,99.4,6,18,5.1,0,18,0,23.6
2016-05-20,35,20,11,6,-1.5491,53.8008,17.3,63,99.3,81,17.3,5.3,0,17.3,0,25.3
2017-06-24,45,24,14,8,-1.5491,53.8008,14,50,100.3,35,14,29.1,0,14,0,56.4
2017-06-24,45,24,14,8,-1.5491,53.8008,13.6,50,100.3,34,13.6,28.8,0,13.6,0,55.8
2017-01-27,19,9,2,1,-1.8904,52.4862,20.4,71,99.5,85,20.4,20,0,20.4,0,61.4
2017-01-27,19,9,2,1,-1.8904,52.4862,19.7,79,99.4,100,19.7,17.9,0,19.7,0,61.6
2015-10-09,45,24,14,8,-0.0879,51.4992,15.8,90,101.1,100,15.8,9.8,0.014,15.8,0,40.7
2015-10-09,45,24,14,8,-0.0879,51.4992,15.7,88,101.1,100,15.7,8.2,0,15.7,0,34
2016-08-02,115,78,58,33,-1.5491,53.8008,16.5,77,98.3,14,16.5,21.9,0.075,16.5,0,73.4
2016-08-02,115,78,58,33,-1.5491,53.8008,16.1,74,98.2,0,16.1,25.2,0.062,16.1,0,66.9
2017-07-04,35,20,11,6,-1.8904,52.4862,8.5,87,99.7,100,6.2,13.6,0.00254,8.5,0,47.2
2017-07-04,35,20,11,6,-1.8904,52.4862,9.1,85,99.7,100,6.7,15.6,0,9.1,0,46.3
2015-09-12,35,20,11,6,-1.5491,53.8008,0.9,89,98.4,64,-5.5,31.4,0,0.9,0,77.3
2015-03-22,115,78,58,33,-0.0881,51.5413,11.9,66,100.3,86,11.9,20.5,0,11.9,0,46.3
2015-03-22,115,78,58,33,-0.0881,51.5413,11.2,71,100.2,99,11.2,21,0,11.2,0,46.8
2015-10-27,200,144,110,63,-2.5879,51.4545,17.9,80,101.1,99,17.9,23.3,0,17.9,0,29.2
2015-10-27,200,144,110,63,-2.5879,51.4545,17.8,79,101.1,100,17.8,21.2,0,17.8,0,26.4
2017-05-06,82,67,49,28,-1.8904,52.4862,20,64,99.4,69,20,15.3,0,20,0,32.3
2017-05-06,82,67,49,28,-1.8904,52.4862,18.1,74,99.3,97,18.1,15,0,18.1,0,30.1
2015-04-06,30,12,5,3,-2.2426,53.4808,17.8,62,99.9,88,17.8,9.3,0,17.8,0,37.2
2015-04-06,30,12,5,3,-2.2426,53.4808,16.9,66,99.9,97,16.9,10.3,0,16.9,0,38
2015-11-30,25,12,5,3,-1.5491,53.8008,11.3,93,100,100,11.3,22.6,0.00254,11.3,0,47.7
2016-01-27,30,12,5,3,-0.0881,51.5413,20.2,44,100.9,40,20.2,20.5,0,20.2,0,52.3
2016-01-27,30,12,5,3,-0.0881,51.5413,18.7,51,101,56,18.7,20.6,0.018,18.7,0,57
2015-01-15,45,23,14,8,-1.5491,53.8008,14.7,60,99.1,97,14.7,14.6,0,14.7,0,40
2015-01-15,45,23,14,8,-1.5491,53.8008,15.3,58,99.1,100,15.3,15,0,15.3,0,36.5
2015-06-27,50,23,14,8,-3.1791,51.4816,15.4,80,100.6,100,15.4,46.9,0.00254,15.4,0,61.1
2015-06-27,50,23,14,8,-3.1791,51.4816,15.3,80,100.7,100,15.3,49.1,0.00254,15.3,0,64.1
2017-06-03,200,144,110,63,-1.5197,52.4068,12.3,80,99.7,100,12.3,15.9,0.00254,12.3,0,32.3
2017-06-03,200,144,110,63,-1.5197,52.4068,14.5,65,99.7,21,14.5,19,0,14.5,0,39.6
2015-02-24,115,78,58,33,-3.1791,51.4816,15.5,82,101.9,1,15.5,12.2,0,15.5,0,23.1
2015-02-24,115,78,58,33,-3.1791,51.4816,15.6,81,101.9,2,15.6,11.4,0,15.6,0,23
2015-01-18,82,33,22,13,-3.1791,51.4816,18.2,84,102.1,0,18.2,11.4,0,18.2,0,13.4
2015-01-18,82,33,22,13,-3.1791,51.4816,18.3,84,102,0,18.3,11.5,0,18.3,0,13.7
2015-07-26,200,144,110,63,-2.5879,51.4545,16.2,75,101.6,2,16.2,28.1,0,16.2,0,35.7
2016-02-04,25,12,5,3,-2.5879,51.4545,11.3,79,100.9,0,11.3,45.5,0,11.3,0,59
2015-11-17,40,12,5,3,-0.0558,51.5176,20.8,57,101.4,79,20.8,9.4,0,20.8,0,24.7
2015-11-17,40,12,5,3,-0.0558,51.5176,21.8,53,101.4,64,21.8,9.2,0,21.8,0,30.1
2016-03-29,50,23,14,8,-2.2426,53.4808,12.4,70,98.5,98,12.4,32.9,0,12.4,0,61.6
2016-03-29,50,23,14,8,-2.2426,53.4808,11.4,73,98.5,96,11.4,32.7,0,11.4,0,61.1
